"Include","Confidence","Name","Brand","Model","Category","Description","ImagePath","ImageUrl","SourcePage","SourceRawFile","ListingType","CallForPrice","Quantity","Status","Published","Featured","DisplayOrder"
"YES","95","Hydraulic Concrete mixer mod. Hopper - S750","Lino Sella","S750","Concrete Mixers","Hydraulic mechanisms for easy operating of the drum and of the loading skip | - Scraper connected by low tension plant (optional) | - 4 pneumatic tyres (optional) | - Litre-Conteur | - Hydraulic weighing system | - Charge ramp | !","images/linosella/hopper s750.jpg","https://billsequipment.mydomain.com/images/linosella/hopper%20s750.jpg","https://billsequipment.mydomain.com/concretemixers.htm | https://billsequipment.mydomain.com/linosella.htm","raw/0017-linosella.html","product","YES","1","active","YES","NO","1320"
"YES","75","15LD400 & 15LD440","Lombardini","","","15LD315 | ! | | |  | !","","","https://billsequipment.mydomain.com/lombardini.htm","raw/0032-lombardini.html","product","YES","1","active","YES","NO","1330"
"YES","90","9069 - 9"" Angle Grinder","Makita","","","Features | *15 AMP motor delivers more output power for increased performance | *6,600 RPM for fast stock removal and high production efficiency | *Large trigger switch for easy operation; lock-on feature | *Labyrinth construction seals motor and bearings from contamination | *Switch handle can be rotated either 90° left or right | *Automatic brush cut-out system | *Double insulated | | | 9069 - 9"" | !","images/makita/9069_m.gif","https://billsequipment.mydomain.com/images/makita/9069_m.gif","https://billsequipment.mydomain.com/makita.htm","raw/0018-makita.html","product","YES","1","active","YES","NO","1340"
"YES","90","9527NB - 4-1/2"" Angle Grinder","Makita","","","9527NB | ! | |  | Labyrinth Construction Protects Against Contamination | | Features | *Small circumference barrel grip for easy handling | *Powerful 6.4 AMP motor | *Switch is located on top of the motor housing | *Spindle lock for easy wheel changes | * Side handle can be installed on either side of tool for operator convenience","images/makita/9527nb_m.gif","https://billsequipment.mydomain.com/images/makita/9527nb_m.gif","https://billsequipment.mydomain.com/makita.htm","raw/0018-makita.html","product","YES","1","active","YES","NO","1350"
"YES","95","DPC7301 - 14"" Power Cutter - 73cc.","Makita","DPC7301","","Tools of the Trade Magazine Names DPC7301 | Their Favorite Power Cutter | | Features | *2 mass dampening system provides significantly less vibration | *5 stage filtration system | *Smooth start decompression valve reduces the start up force required by 70% | *Electronic ignition | *Air inlet ports reduce noise by up to 40% | *Lighter weight than conventional powercuts | *Large volume exhaust system | *Central and lateral cutting positions for the cut-off wheel | *Pressure die-cast magnesium tool rest | *Quick action guard adjustment and belt tension | *Double insulated fuel tank | DPC7301 - 14"" | !","images/makita/dpc731_m.gif","https://billsequipment.mydomain.com/images/makita/dpc731_m.gif","https://billsequipment.mydomain.com/makita.htm","raw/0018-makita.html","product","YES","1","active","YES","NO","1360"
"YES","95","HP2010N - 3/4"" Hammer Drill (2-Speed, Variable Speed, Reversible)","Makita","HP2010N","","HP2010N | ! | |  | Industrial Metal Gear Housing for Long Lasting Durability | | Features | *2-speed gear change for ideal speed and power | *Variable speed switch for easy starting of holes | * Depth gauge for ""drop-in"" type anchors | *Powerful 6 AMP motor for continuous use | *All ball and needle bearings for long tool life | *Adjustable side handle for greater control | *Double insulated","images/makita/hp2010n_m.gif","https://billsequipment.mydomain.com/images/makita/hp2010n_m.gif","https://billsequipment.mydomain.com/makita.htm","raw/0018-makita.html","product","YES","1","active","YES","NO","1370"
"YES","95","HR3851 - 1-1/2"" Rotary Hammer (Spline, AC/DC)","Makita","HR3851","","HR3851 | ! | |  | Air Cushion Design for Hard Hitting and Fast Drilling | | Features | *All ball and needle bearings for longer tool life | *Powerful 10 AMP motor for continuous heavy duty work | *Torque limiting clutch | *Easy lever change from ""rotary hammering"" to ""hammering only"" | *Automatic brush cutoff to advise maintenance schedule and to protect motor | *""Spline"" type drive system for maximum power | F*actory grease packed for reduced maintenance","images/makita/hr3851_m.gif","https://billsequipment.mydomain.com/images/makita/hr3851_m.gif","https://billsequipment.mydomain.com/makita.htm","raw/0018-makita.html","product","YES","1","active","YES","NO","1380"
"YES","95","HR5000 - 2"" Rotary Hammer (Spline, AC/DC)","Makita","HR5000","","Air Cushion Design for Hard Hitting and Fast Drilling | | Features | *All ball and needle bearings for longer tool life | *Powerful 11 AMP motor for heavy duty use | *Torque limiting clutch | *""Spline"" type drive system for maximum power | *Easy lever change from ""hammering only"" or ""rotation with hammering"" | *Automatic brush cut-out system to protect motor | *Large comfortable grip swivels 360° for easy handling | * Factory grease packed for reduced maintenance | | !","images/makita/hr5000_m.gif","https://billsequipment.mydomain.com/images/makita/hr5000_m.gif","https://billsequipment.mydomain.com/makita.htm","raw/0018-makita.html","product","YES","1","active","YES","NO","1390"
"YES","95","AP2000 Series","MBW","AP2000","","! | |  | MBW's AP2000 Vibratory Plate Series is ideal for asphalt compaction, with a perfectly balanced mass, centrifugal force and amplitude. Features include replaceable, contoured wear edges for a scar-free finish and a gravity feed water system. The versatile AP2000 also has the lowest maintenance costs of any asphalt plate on the market today. | The AP2000S is lightweight yet highly productive in sand and gravel compaction. This plate is a high frequency, high centrifugal force compactor achieving up to 14 in. (36 cm).","images/mbw/ap2000.jpg","https://billsequipment.mydomain.com/images/mbw/ap2000.jpg","https://billsequipment.mydomain.com/mbw.htm","raw/0020-mbw.html","product","YES","1","active","YES","NO","1400"
"YES","95","F-24, F-36/4, F-46/4, F-46/4 HD Models Available","MBW","F-24","","MBW Walk-Behind Power Trowels are the lowest maintenance and longest lived power trowels available today. These rugged machines now feature safety rings to protect an operator's hands or feet from blade during operation. The safety rings are in addition to MBW trowels' standard guard rings that also increase safety as well as provide concentricity for maximum productivity and even finishes. | | Other features include an over-built gear box with ground journal bearings, one piece worm shaft, and heavy duty hub and flange; a handle six inches longer than most competitors for greater leverage; and the industry's strongest spider assembly with teflon-lined, steel arm bore inserts that will not pound out. The blade arms are milled for precise blade alignment to eliminate wobbling and enable consistent finishes. | MBW Power Trowel options offer a Blitzpitch blade tilting device; custom blades (finish, combo or snap-on float); adjustable guard ring for edging; and a heavy duty kit to increase overall weight. | !","images/mbw/walkbehindpowertrowels.jpg","https://billsequipment.mydomain.com/images/mbw/walkbehindpowertrowels.jpg","https://billsequipment.mydomain.com/mbw.htm","raw/0020-mbw.html","product","YES","1","active","YES","NO","1410"
"YES","95","GP 5500","MBW","GP5500","","! | |  | The GP5500 Series of vibratory plates is a contractor favorite with its combination of superlative productivity and mechanical reliability. This versatile line features a self-cleaning plate and a one-piece exciter and base plate design.","images/mbw/gp5500.jpg","https://billsequipment.mydomain.com/images/mbw/gp5500.jpg","https://billsequipment.mydomain.com/mbw.htm","raw/0020-mbw.html","product","YES","1","active","YES","NO","1420"
"YES","95","GP3000","MBW","GP3000","","The  Series of vibratory plates is an all purpose middle weight compactor that effectively handles granular and mixed soils to 18 in. (47 cm). With its optional gravity feed water system, this versatile machine also is an outstanding asphalt compactor. With many 20 year old s still performing, this series deserves its unmatched reputation for long term performance and low maintenance. | | !","images/mbw/gp3000.jpg","https://billsequipment.mydomain.com/images/mbw/gp3000.jpg","https://billsequipment.mydomain.com/mbw.htm","raw/0020-mbw.html","product","YES","1","active","YES","NO","1430"
"YES","95","M-60, M-80, M-90, M120/121 | Models Available","MBW","M-60","","Often viewed as a commodity, lower production cost is usually seen as the over-riding goal in mortar mixer manufacturing. It shows ­ overall mortar mixer quality and life have been deteriorating for the last 20 years. MBW has chosen the less traveled, higher ground; we have not sacrificed mixer quality. You may pay a little more for a MBW Mortar Mixer, but the returns in lower maintenance and longer life are worth consideration. We're so confident in the superiority of MBW's mixers that we simply encourage you to take a look and draw your own conclusions. Here's a short list of things to compare: paddle shaft and clamping design, bearing capacity, trunion and pillow block quality, frame strength, drive gears, belt tension mechanism, drum latch/lock system, drum and grill weldments, engine shroud, front leg design, material types and gauge throughout the mixer. | MBW's latest addition... the MM121 Hydraulic Mixer. This completion to the mixer line was created with the goals of high production performance, producing less user fatigue and a longer lasting product that requires less maintenance. The final components chosen for this mixer include high torque output motor and a manually operated valve block for controlling the motor and dumping cylinder. The performance of the Hydraulic Mixer is close to that of the MM120 Gearbox Mixer, while providing the added benefits of a powered dump system and a reversible motor. Other features included are a suction strainer and a return line filter to protect the hydraulic system, a 15-gallon capacity in the oil tank to keep temperatures down, and the same torsion axle as the MM120 to provide smooth towing. The MM121 features redesigned paddles which are set at 45°, rather than 55° as they are on the current mixers. The new paddles will reduce torque requirement of the main shaft while not compromising the mixing performance. | !","images/mbw/mixer_a.jpg","https://billsequipment.mydomain.com/images/mbw/mixer_a.jpg","https://billsequipment.mydomain.com/mbw.htm","raw/0020-mbw.html","product","YES","1","active","YES","NO","1440"
"YES","90","or visit store to purchase!","MBW","","","GPR 65/68 Series | The GPR 65 & 68 Series is a compact reversible plate ideal for narrow trenches and confined areas. With a dual eccentric design for maximum compaction force and minimal wear, the GPR's reinforced shifting mechanism allows directional changes at full speed. The result is a highly productive, long lasting machine that proves smaller can be better. | | !","images/mbw/gpr6568.jpg","https://billsequipment.mydomain.com/images/mbw/gpr6568.jpg","https://billsequipment.mydomain.com/mbw.htm","raw/0020-mbw.html","product","YES","1","active","YES","NO","1450"
"YES","90","or visit store to purchase!","MBW","","","* Smooth, fast finishing | * Fewer sections, all bolted and interchangeable, provide easy assembly | * Made of lightweight yet durable aluminum approximately 8 pounds per linear foot | * Sections in 8 ft. 4 in., 4 ft. 4 in. and 2 ft. 4 in. | * (2 m 119 cm, 1 m 119 cm, .6 m 119 cm). | * Gas and air powered units | | MBW's Blitzscreed® offers a lightweight, all bolted construction for speed of assembly and true alignment. The exclusive quick coupling system makes section assembly fast and easy. The unique cast aluminum A-frame design provides maximum structural strength. A double-jointed turnbuckle allows surfaces to be finished flat, crowned either parabolic, rooftop or inverted. Vibration is provided through an offset yet rigidly fixed bearing system that insures vibration along the full screed length and eliminates hammering action. | | !","images/mbw/blitz2.jpg","https://billsequipment.mydomain.com/images/mbw/blitz2.jpg","https://billsequipment.mydomain.com/mbw.htm","raw/0020-mbw.html","product","YES","1","active","YES","NO","1460"
"YES","95","MC1050","Miller","MC1050","","Curbilder™ (Slipform Curb Machine) | Miller’s  Slipform Curb & Gutter machine places concrete curbing and sidewalks ranging from 8"" to 48"" wide and 5"" to 18"" tall. With curbing speeds up to 12fpm the  is the ideal machine for commercial and residential curbing jobs. | Miller’s modular frame design makes form changes a breeze and minimizes down time. With four available slide mounted hoppers the  can straddle forms up to 4' wide or offset to 18"" left or right for placement next to obstacles. These features along with quick clamp vibrator mounts allow set up changes in less than 1 hour. | The hopper is fed by a high capacity conveyor located left or right side for easy access for the concrete mixer and can be quickly removed for cleaning. The hydrostatic drive and vibrators provide the operator complete control over the machine operation to produce a consistent and durable free-standing concrete product. | The front and rear boom-mounted control panels offer a wide selection of operator positions. This allows the operator to move the controls and keep adjustments at the operator’s fingertips from any position around the machine. | The  comes pre-wired to accept several automatic control options including laser, string line wand, or slope module grade controls and string line wand type automatic steering. Fully adjustable sensor mounts can be attached on several positions on both sides of the machine to increase set up versatility. With the optional laser grade control system, receiver masts are located at each wheel position and can hold elevation within ±1/8"". | The 's compact size allows it to be easily carried on a standard tandem axle trailer. Collapsible rear wheels allow the machine width to be reduced to 52"" wide. Tie-down and lifting points are conveniently located at each corner. | | | |  | !","images/miller/1050.gif","https://billsequipment.mydomain.com/images/miller/1050.gif","https://billsequipment.mydomain.com/miller.htm","raw/0026-miller.html","product","YES","1","active","YES","NO","1470"
